tunecache	1.1.0	1.1.0-bbf27d48a-sm_80	cpu_arch=x86_64,gpu_arch=sm_80,cuda_version=11.5.50	# Last updated Fri Jul 29 15:16:32 2022

          volume	name	aux	block.x	block.y	block.z	grid.x	grid.y	grid.z	shared_bytes	aux.x	aux.y	aux.z	aux.w	time	comment
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIdLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_all,commDim=0011,dagger,parity=1,zero_copy,p2p=1	16	2	1	8192	1	1	20865	-1	-1	-1	-1	0.000574123	# 82.19 Gflop/s, 284.92 GB/s, tuning took 0.241409 seconds at Mon Jul 11 18:23:41 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIdLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_all,commDim=0011,parity=1	32	2	1	4096	1	1	8785	-1	-1	-1	-1	0.000169643	# 278.15 Gflop/s, 964.25 GB/s, tuning took 0.088550 seconds at Mon Jul 11 18:24:01 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIdLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_all,commDim=0011,parity=1,zero_copy,p2p=1	32	2	1	4096	1	1	7258	-1	-1	-1	-1	0.000574464	# 82.14 Gflop/s, 284.75 GB/s, tuning took 0.241505 seconds at Mon Jul 11 18:24:03 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIdLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_t,commDim=0011,dagger,parity=1	16	2	1	4096	1	1	5564	-1	-1	-1	-1	9.0112e-05	# 261.82 Gflop/s, 907.64 GB/s, tuning took 0.052226 seconds at Mon Jul 11 18:23:39 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIdLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_t,commDim=0011,dagger,parity=1,zero_copy,p2p=1	16	2	1	4096	1	1	55638	-1	-1	-1	-1	0.000489813	# 48.17 Gflop/s, 166.98 GB/s, tuning took 0.205354 seconds at Mon Jul 11 18:23:41 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIdLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_t,commDim=0011,parity=1	16	2	1	4096	1	1	7587	-1	-1	-1	-1	8.96853e-05	# 263.06 Gflop/s, 911.95 GB/s, tuning took 0.052170 seconds at Mon Jul 11 18:24:01 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIdLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_t,commDim=0011,parity=1,zero_copy,p2p=1	16	2	1	4096	1	1	83457	-1	-1	-1	-1	0.000489813	# 48.17 Gflop/s, 166.98 GB/s, tuning took 0.205345 seconds at Mon Jul 11 18:24:02 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIdLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_z,commDim=0011,dagger,parity=1	32	2	1	2048	1	1	9819	-1	-1	-1	-1	9.50458e-05	# 248.23 Gflop/s, 860.52 GB/s, tuning took 0.054748 seconds at Mon Jul 11 18:23:40 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIdLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_z,commDim=0011,dagger,parity=1,zero_copy,p2p=1	32	2	1	2048	1	1	9273	-1	-1	-1	-1	9.49527e-05	# 248.47 Gflop/s, 861.36 GB/s, tuning took 0.054770 seconds at Mon Jul 11 18:23:41 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIdLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_z,commDim=0011,parity=1	32	2	1	2048	1	1	6144	-1	-1	-1	-1	9.51389e-05	# 247.98 Gflop/s, 859.68 GB/s, tuning took 0.054786 seconds at Mon Jul 11 18:24:01 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIdLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_z,commDim=0011,parity=1,zero_copy,p2p=1	32	2	1	2048	1	1	8785	-1	-1	-1	-1	9.49527e-05	# 248.47 Gflop/s, 861.36 GB/s, tuning took 0.054792 seconds at Mon Jul 11 18:24:02 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIdLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=interior,comm=0011,commDim=0011,dagger,parity=1	32	2	1	16384	1	1	6144	-1	-1	-1	-1	0.00111923	# 1762.25 Gflop/s, 2911.79 GB/s, tuning took 0.504947 seconds at Mon Jul 11 18:23:39 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIdLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=interior,comm=0011,commDim=0011,dagger,parity=1,host-device	32	2	1	16384	1	1	6182	2	-1	-1	-1	0.00115746	# 1706.77 Gflop/s, 2880.85 GB/s, tuning took 3.286902 seconds at Mon Jul 11 18:23:44 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIdLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=interior,comm=0011,commDim=0011,dagger,parity=1,host-remote	32	2	1	16384	1	1	15174	2	-1	-1	-1	0.00115063	# 1716.89 Gflop/s, 2897.94 GB/s, tuning took 3.277918 seconds at Mon Jul 11 18:23:52 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIdLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=interior,comm=0011,commDim=0011,parity=1	32	2	1	16384	1	1	7258	-1	-1	-1	-1	0.00111377	# 1770.90 Gflop/s, 2926.07 GB/s, tuning took 0.502697 seconds at Mon Jul 11 18:24:01 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIdLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=interior,comm=0011,commDim=0011,parity=1,host-device	32	2	1	16384	1	1	18546	3	-1	-1	-1	0.00114961	# 1718.42 Gflop/s, 2900.52 GB/s, tuning took 3.277604 seconds at Mon Jul 11 18:24:06 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIdLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=interior,comm=0011,commDim=0011,parity=1,host-remote	32	2	1	16384	1	1	15174	3	-1	-1	-1	0.00114278	# 1728.69 Gflop/s, 2917.85 GB/s, tuning took 3.271418 seconds at Mon Jul 11 18:24:13 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIfLi3ELi4EL21QudaReconstructType_s18EEEEE	policy,commDim=0011,dagger,parity=1,topo=1148,order=0123,p2p=7,gdr=1,nvshmem=0,pol=111111111111110000	32	1	1	1	1	1	0	3	1	0	-1	0.000830805	# 2423.27 Gflop/s, 2059.78 GB/s, tuning took 0.137941 seconds at Mon Jul 11 18:23:10 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIfLi3ELi4EL21QudaReconstructType_s18EEEEE	policy,commDim=0011,parity=1,topo=1148,order=0123,p2p=7,gdr=1,nvshmem=0,pol=111111111111110000	32	1	1	1	1	1	0	5	1	0	-1	0.000886101	# 2272.05 Gflop/s, 1931.24 GB/s, tuning took 0.133894 seconds at Mon Jul 11 18:23:27 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIfLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_all,commDim=0011,dagger,parity=1	64	2	1	2048	1	1	18546	-1	-1	-1	-1	0.000123449	# 382.23 Gflop/s, 662.53 GB/s, tuning took 0.101058 seconds at Mon Jul 11 18:23:01 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIfLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_all,commDim=0011,dagger,parity=1,zero_copy,p2p=1	16	2	1	8192	1	1	6955	-1	-1	-1	-1	0.00032256	# 146.29 Gflop/s, 253.56 GB/s, tuning took 0.201341 seconds at Mon Jul 11 18:23:02 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIfLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_all,commDim=0011,parity=1	64	2	1	2048	1	1	27819	-1	-1	-1	-1	0.000122766	# 384.36 Gflop/s, 666.22 GB/s, tuning took 0.101211 seconds at Mon Jul 11 18:23:18 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIfLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_all,commDim=0011,parity=1,zero_copy,p2p=1	64	2	1	2048	1	1	23845	-1	-1	-1	-1	0.00032128	# 146.87 Gflop/s, 254.57 GB/s, tuning took 0.201426 seconds at Mon Jul 11 18:23:19 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIfLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_t,commDim=0011,dagger,parity=1	64	2	1	1024	1	1	27819	-1	-1	-1	-1	5.61493e-05	# 420.18 Gflop/s, 728.32 GB/s, tuning took 0.050113 seconds at Mon Jul 11 18:23:01 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIfLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_t,commDim=0011,dagger,parity=1,zero_copy,p2p=1	32	2	1	2048	1	1	83457	-1	-1	-1	-1	0.000248832	# 94.81 Gflop/s, 164.35 GB/s, tuning took 0.148008 seconds at Mon Jul 11 18:23:02 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIfLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_t,commDim=0011,parity=1	64	2	1	1024	1	1	41729	-1	-1	-1	-1	5.62062e-05	# 419.76 Gflop/s, 727.58 GB/s, tuning took 0.050095 seconds at Mon Jul 11 18:23:18 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIfLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_t,commDim=0011,parity=1,zero_copy,p2p=1	16	2	1	4096	1	1	55638	-1	-1	-1	-1	0.000248627	# 94.89 Gflop/s, 164.48 GB/s, tuning took 0.147994 seconds at Mon Jul 11 18:23:18 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIfLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_z,commDim=0011,dagger,parity=1	64	2	1	1024	1	1	18546	-1	-1	-1	-1	6.25242e-05	# 377.34 Gflop/s, 654.06 GB/s, tuning took 0.054816 seconds at Mon Jul 11 18:23:01 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIfLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_z,commDim=0011,dagger,parity=1,zero_copy,p2p=1	64	2	1	1024	1	1	6144	-1	-1	-1	-1	6.27049e-05	# 376.25 Gflop/s, 652.17 GB/s, tuning took 0.054921 seconds at Mon Jul 11 18:23:02 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIfLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_z,commDim=0011,parity=1	64	2	1	1024	1	1	23845	-1	-1	-1	-1	6.2464e-05	# 377.70 Gflop/s, 654.69 GB/s, tuning took 0.054851 seconds at Mon Jul 11 18:23:18 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIfLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_z,commDim=0011,parity=1,zero_copy,p2p=1	64	2	1	1024	1	1	16692	-1	-1	-1	-1	6.2464e-05	# 377.70 Gflop/s, 654.69 GB/s, tuning took 0.054884 seconds at Mon Jul 11 18:23:18 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIfLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=interior,comm=0011,commDim=0011,dagger,parity=1	64	2	1	8192	1	1	18546	-1	-1	-1	-1	0.000594261	# 3319.03 Gflop/s, 2742.04 GB/s, tuning took 0.397884 seconds at Mon Jul 11 18:23:01 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIfLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=interior,comm=0011,commDim=0011,dagger,parity=1,host-device	64	2	1	8192	1	1	18546	2	-1	-1	-1	0.000609963	# 3238.75 Gflop/s, 2733.34 GB/s, tuning took 2.670444 seconds at Mon Jul 11 18:23:05 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIfLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=interior,comm=0011,commDim=0011,dagger,parity=1,host-remote	64	2	1	8192	1	1	12840	2	-1	-1	-1	0.000606891	# 3255.14 Gflop/s, 2747.18 GB/s, tuning took 2.671042 seconds at Mon Jul 11 18:23:10 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIfLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=interior,comm=0011,commDim=0011,parity=1	64	2	1	8192	1	1	18546	-1	-1	-1	-1	0.000595627	# 3311.42 Gflop/s, 2735.75 GB/s, tuning took 0.398588 seconds at Mon Jul 11 18:23:18 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIfLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=interior,comm=0011,commDim=0011,parity=1,host-device	64	2	1	8192	1	1	11923	2	-1	-1	-1	0.000611669	# 3229.71 Gflop/s, 2725.71 GB/s, tuning took 2.675524 seconds at Mon Jul 11 18:23:21 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIfLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=interior,comm=0011,commDim=0011,parity=1,host-remote	64	2	1	8192	1	1	27819	2	-1	-1	-1	0.000608597	# 3246.02 Gflop/s, 2739.47 GB/s, tuning took 2.669610 seconds at Mon Jul 11 18:23:26 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIsLi3ELi4EL21QudaReconstructType_s18EEEEE	policy,commDim=0011,dagger,parity=1,topo=1148,order=0123,p2p=7,gdr=1,nvshmem=0,pol=111111111111110000	32	1	1	1	1	1	0	2	1	0	-1	0.000557397	# 3611.90 Gflop/s, 1610.31 GB/s, tuning took 0.082288 seconds at Mon Jul 11 18:24:34 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIsLi3ELi4EL21QudaReconstructType_s18EEEEE	policy,commDim=0011,parity=1,topo=1148,order=0123,p2p=7,gdr=1,nvshmem=0,pol=111111111111110000	32	1	1	1	1	1	0	5	1	0	-1	0.000568661	# 3540.36 Gflop/s, 1578.41 GB/s, tuning took 0.081919 seconds at Mon Jul 11 18:24:47 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIsLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_all,commDim=0011,dagger,parity=1	64	2	1	2048	1	1	27819	-1	-1	-1	-1	6.69696e-05	# 704.59 Gflop/s, 649.79 GB/s, tuning took 0.064780 seconds at Mon Jul 11 18:24:27 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIsLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_all,commDim=0011,dagger,parity=1,zero_copy,p2p=1	64	2	1	2048	1	1	6144	-1	-1	-1	-1	0.000177835	# 265.34 Gflop/s, 244.70 GB/s, tuning took 0.126021 seconds at Mon Jul 11 18:24:27 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIsLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_all,commDim=0011,parity=1	64	2	1	2048	1	1	15174	-1	-1	-1	-1	6.69013e-05	# 705.31 Gflop/s, 650.45 GB/s, tuning took 0.064915 seconds at Mon Jul 11 18:24:40 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIsLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_all,commDim=0011,parity=1,zero_copy,p2p=1	64	2	1	2048	1	1	23845	-1	-1	-1	-1	0.000178005	# 265.08 Gflop/s, 244.46 GB/s, tuning took 0.126102 seconds at Mon Jul 11 18:24:40 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIsLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_t,commDim=0011,dagger,parity=1	64	2	1	1024	1	1	10433	-1	-1	-1	-1	3.22395e-05	# 731.80 Gflop/s, 674.89 GB/s, tuning took 0.036360 seconds at Mon Jul 11 18:24:27 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIsLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_t,commDim=0011,dagger,parity=1,zero_copy,p2p=1	32	2	1	2048	1	1	83457	-1	-1	-1	-1	0.000149211	# 158.12 Gflop/s, 145.82 GB/s, tuning took 0.101400 seconds at Mon Jul 11 18:24:27 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIsLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_t,commDim=0011,parity=1	32	2	1	2048	1	1	9819	-1	-1	-1	-1	3.24267e-05	# 727.58 Gflop/s, 670.99 GB/s, tuning took 0.036077 seconds at Mon Jul 11 18:24:40 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIsLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_t,commDim=0011,parity=1,zero_copy,p2p=1	32	2	1	2048	1	1	83457	-1	-1	-1	-1	0.000149211	# 158.12 Gflop/s, 145.82 GB/s, tuning took 0.101389 seconds at Mon Jul 11 18:24:40 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIsLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_z,commDim=0011,dagger,parity=1	64	2	1	1024	1	1	13910	-1	-1	-1	-1	3.328e-05	# 708.92 Gflop/s, 653.78 GB/s, tuning took 0.036916 seconds at Mon Jul 11 18:24:27 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIsLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_z,commDim=0011,dagger,parity=1,zero_copy,p2p=1	64	2	1	1024	1	1	12840	-1	-1	-1	-1	3.31776e-05	# 711.11 Gflop/s, 655.80 GB/s, tuning took 0.036796 seconds at Mon Jul 11 18:24:27 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIsLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_z,commDim=0011,parity=1	64	2	1	1024	1	1	6144	-1	-1	-1	-1	3.31917e-05	# 710.81 Gflop/s, 655.52 GB/s, tuning took 0.036502 seconds at Mon Jul 11 18:24:40 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIsLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_z,commDim=0011,parity=1,zero_copy,p2p=1	64	2	1	1024	1	1	33383	-1	-1	-1	-1	3.31435e-05	# 711.84 Gflop/s, 656.48 GB/s, tuning took 0.036733 seconds at Mon Jul 11 18:24:40 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIsLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=interior,comm=0011,commDim=0011,dagger,parity=1	64	2	1	8192	1	1	11923	-1	-1	-1	-1	0.000371029	# 5315.94 Gflop/s, 2301.88 GB/s, tuning took 0.306384 seconds at Mon Jul 11 18:24:27 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIsLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=interior,comm=0011,commDim=0011,dagger,parity=1,host-device	64	2	1	8192	1	1	20865	2	-1	-1	-1	0.000379563	# 5204.72 Gflop/s, 2299.86 GB/s, tuning took 2.253686 seconds at Mon Jul 11 18:24:30 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIsLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=interior,comm=0011,commDim=0011,dagger,parity=1,host-remote	64	2	1	8192	1	1	15174	2	-1	-1	-1	0.000378539	# 5218.80 Gflop/s, 2306.08 GB/s, tuning took 2.253547 seconds at Mon Jul 11 18:24:34 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIsLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=interior,comm=0011,commDim=0011,parity=1	64	2	1	8192	1	1	11128	-1	-1	-1	-1	0.00036864	# 5350.40 Gflop/s, 2316.80 GB/s, tuning took 0.305778 seconds at Mon Jul 11 18:24:40 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIsLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=interior,comm=0011,commDim=0011,parity=1,host-device	64	2	1	8192	1	1	12840	2	-1	-1	-1	0.000376832	# 5242.43 Gflop/s, 2316.52 GB/s, tuning took 2.248615 seconds at Mon Jul 11 18:24:43 2022
   32x64x16x16x2	N4quda31NdegTwistedCloverPreconditionedINS_34NdegTwistedCloverPreconditionedArgIsLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=interior,comm=0011,commDim=0011,parity=1,host-remote	64	2	1	8192	1	1	23845	2	-1	-1	-1	0.000376832	# 5242.43 Gflop/s, 2316.52 GB/s, tuning took 2.243626 seconds at Mon Jul 11 18:24:47 2022
   32x64x16x16x2	N4quda4PackIdLi3ELb1EEE	policy_kernel,vol=1048576,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=2,comm=0011,topo=1148,order=0123,dagger,nFace=1,device-device	800	1	1	164	2	1	0	-1	-1	-1	-1	5.26552e-05	# 59.74 Gflop/s, 1433.81 GB/s, tuning took 2.544880 seconds at Mon Jul 11 18:23:39 2022
   32x64x16x16x2	N4quda4PackIdLi3ELb1EEE	policy_kernel,vol=1048576,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=2,comm=0011,topo=1148,order=0123,dagger,nFace=1,device-remote	160	2	1	55	1	1	0	-1	-1	-1	-1	8.6016e-05	# 36.57 Gflop/s, 877.71 GB/s, tuning took 3.730321 seconds at Mon Jul 11 18:23:48 2022
   32x64x16x16x2	N4quda4PackIdLi3ELb1EEE	policy_kernel,vol=1048576,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=2,comm=0011,topo=1148,order=0123,dagger,nFace=1,host-device	160	2	1	4	1	1	0	-1	-1	-1	-1	0.000485035	# 6.49 Gflop/s, 155.65 GB/s, tuning took 0.491801 seconds at Mon Jul 11 18:23:40 2022
   32x64x16x16x2	N4quda4PackIdLi3ELb1EEE	policy_kernel,vol=1048576,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=2,comm=0011,topo=1148,order=0123,dagger,nFace=1,host-remote	128	2	1	4	1	1	0	-1	-1	-1	-1	0.000485035	# 6.49 Gflop/s, 155.65 GB/s, tuning took 0.487208 seconds at Mon Jul 11 18:23:48 2022
   32x64x16x16x2	N4quda4PackIdLi3ELb1EEE	policy_kernel,vol=1048576,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=2,comm=0011,topo=1148,order=0123,nFace=1,device-device	672	1	1	205	2	1	0	-1	-1	-1	-1	5.248e-05	# 59.94 Gflop/s, 1438.60 GB/s, tuning took 2.543086 seconds at Mon Jul 11 18:24:01 2022
   32x64x16x16x2	N4quda4PackIdLi3ELb1EEE	policy_kernel,vol=1048576,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=2,comm=0011,topo=1148,order=0123,nFace=1,device-remote	96	1	1	32	2	1	0	-1	-1	-1	-1	8.54187e-05	# 36.83 Gflop/s, 883.85 GB/s, tuning took 3.709604 seconds at Mon Jul 11 18:24:10 2022
   32x64x16x16x2	N4quda4PackIdLi3ELb1EEE	policy_kernel,vol=1048576,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=2,comm=0011,topo=1148,order=0123,nFace=1,host-device	256	2	1	4	1	1	0	-1	-1	-1	-1	0.000485035	# 6.49 Gflop/s, 155.65 GB/s, tuning took 0.490875 seconds at Mon Jul 11 18:24:02 2022
   32x64x16x16x2	N4quda4PackIdLi3ELb1EEE	policy_kernel,vol=1048576,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=2,comm=0011,topo=1148,order=0123,nFace=1,host-remote	128	2	1	4	1	1	0	-1	-1	-1	-1	0.000484693	# 6.49 Gflop/s, 155.76 GB/s, tuning took 0.488215 seconds at Mon Jul 11 18:24:10 2022
   32x64x16x16x2	N4quda4PackIfLi3ELb1EEE	policy_kernel,vol=1048576,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=2,comm=0011,topo=1148,order=0123,dagger,nFace=1,device-device	320	1	1	205	2	1	0	-1	-1	-1	-1	1.32819e-05	# 236.84 Gflop/s, 2842.12 GB/s, tuning took 1.225908 seconds at Mon Jul 11 18:23:01 2022
   32x64x16x16x2	N4quda4PackIfLi3ELb1EEE	policy_kernel,vol=1048576,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=2,comm=0011,topo=1148,order=0123,dagger,nFace=1,device-remote	480	1	1	55	2	1	0	-1	-1	-1	-1	4.5056e-05	# 69.82 Gflop/s, 837.82 GB/s, tuning took 2.076496 seconds at Mon Jul 11 18:23:07 2022
