profile	1.1.0	1.1.0-bbf27d48a-sm_80	cpu_arch=x86_64,gpu_arch=sm_80,cuda_version=11.5.50	# Last updated Fri Jul 29 21:33:24 2022

  total time	     percent	cum. percent	       calls	 time / call	          volume	name	aux	comment
    0.263753	   0.0168067	     97.9338	       29592	 8.91298e-06	     32x64x16x16	N4quda6WilsonINS_9WilsonArgIsLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_t,commDim=0011,xpay,dagger,parity=1	# 1499.99 Gflop/s, 1220.58 GB/s, tuning took 0.031930 seconds at Mon Jul 11 18:27:47 2022
    0.262699	   0.0167396	     97.9505	        3542	 7.41669e-05	     32x64x16x16	N4quda4blas11axpbyzNorm2IdfEE	GPU-offline,nParity=1,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1	# 678.63 Gflop/s, 1102.77 GB/s, tuning took 0.481221 seconds at Mon Jul 11 18:26:39 2022
    0.260042	   0.0165703	     97.9671	       29592	 8.78759e-06	     32x64x16x16	N4quda6WilsonINS_9WilsonArgIsLi3ELi4EL21QudaReconstructType_s18EEEEE	policy_kernel=exterior_z,commDim=0011,xpay,dagger,parity=1	# 1521.39 Gflop/s, 1237.99 GB/s, tuning took 0.031278 seconds at Mon Jul 11 18:27:47 2022
    0.259633	   0.0165442	     97.9836	        1919	 0.000135296	   32x64x16x16x2	N4quda4blas11axpbyzNorm2IdfEE	GPU-offline,nParity=1,vol=1048576,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=2	# 744.02 Gflop/s, 1209.04 GB/s, tuning took 0.883100 seconds at Mon Jul 11 18:24:54 2022
    0.249266	   0.0158836	     97.9995	        3841	  6.4896e-05	     32x64x16x16	N4quda4blas6caxpy_IfEE	GPU-offline,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1	# 775.57 Gflop/s, 1260.31 GB/s, tuning took 0.018172 seconds at Mon Jul 11 18:26:38 2022
    0.245332	    0.015633	     98.0151	        3841	  6.3872e-05	     32x64x16x16	N4quda4blas7axpbyz_IfEE	GPU-offline,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1	# 591.01 Gflop/s, 1280.51 GB/s, tuning took 0.018136 seconds at Mon Jul 11 18:26:39 2022
    0.244067	   0.0155523	     98.0307	         373	 0.000654336	     64x64x16x16	N4quda9CopyGaugeINS_12CopyGaugeArgIfdLi18ELb0ENS_5gauge11FloatNOrderIfLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS3_IdLi18ELi2ELi18ELS4_0ELb1ELS5_n2147483648ELb0EEEEEEE	GPU-offline,vol=1048576stride=557056precision=8geometry=4Nc=3,vol=1048576stride=557056precision=4geometry=4Nc=3	# 0.00 Gflop/s, 1471.10 GB/s, tuning took 1.193561 seconds at Mon Jul 11 18:22:38 2022
    0.240463	   0.0153227	      98.046	        2503	 9.60698e-05	     32x64x16x16	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIsLi4ELi3ELi8ELb0ELb0EEENS2_IdLi4ELi3ELi2ELb0ELb0EEESt5tupleIJRNS_16ColorSpinorFieldERKS6_19QudaFieldLocation_sPsPKdEEEE	GPU-offline,vol=524288,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=1vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,PreserveBasis	# 0.00 Gflop/s, 1331.60 GB/s, tuning took 0.021962 seconds at Mon Jul 11 18:25:03 2022
    0.238816	   0.0152177	     98.0612	       84595	 2.82305e-06	    bytes=786432	cudaMemsetAsync	zero,color_spinor_field.cpp,465	# 0.00 Gflop/s, 278.58 GB/s, tuning took 0.000677 seconds at Mon Jul 11 18:32:08 2022
    0.236909	   0.0150962	     98.0763	        3647	   6.496e-05	     32x64x16x16	N4quda13TwistedCloverINS_15WilsonCloverArgIdLi3ELi4EL21QudaReconstructType_s18ELb1EEEEE	policy_kernel=exterior_all,commDim=0011,xpay,parity=1	# 411.62 Gflop/s, 1259.07 GB/s, tuning took 0.093319 seconds at Mon Jul 11 18:26:22 2022
    0.235975	   0.0150367	     98.0913	        1060	 0.000222618	   32x64x16x16x2	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIfLi4ELi3ELi4ELb0ELb0EEENS2_IdLi4ELi3ELi2ELb0ELb0EEESt5tupleIJRNS_16ColorSpinorFieldERKS6_19QudaFieldLocation_sPfPKdEEEE	GPU-offline,vol=1048576,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=2vol=1048576,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=2,PreserveBasis	# 0.00 Gflop/s, 1356.54 GB/s, tuning took 0.035768 seconds at Mon Jul 11 18:22:59 2022
    0.225356	     0.01436	     98.1057	       23457	 9.60719e-06	        8x16x4x4	N4quda4blas11multicaxpy_IfEE	GPU-offline,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=8,Nyw=1	# 654.87 Gflop/s, 818.59 GB/s, tuning took 0.010763 seconds at Mon Jul 11 18:33:24 2022
    0.224872	   0.0143292	       98.12	        1587	 0.000141696	     32x64x16x16	N4quda4blas9axpyZpbx_IfEE	GPU-offline,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1	# 355.21 Gflop/s, 1287.63 GB/s, tuning took 0.022385 seconds at Mon Jul 11 18:27:53 2022
     0.21753	   0.0138613	     98.1339	         647	 0.000336213	        29360128	N4quda15TransformReduceINS_7maximumIdEEKNS_7complexIdEEmNS_8abs_max_IddEENS_8identityEEE	GPU-offline,batch_size=1	# 0.00 Gflop/s, 1397.21 GB/s, tuning took 1.912220 seconds at Mon Jul 11 18:22:55 2022
    0.212361	    0.013532	     98.1474	         187	  0.00113562	       150994944	N4quda15TransformReduceINS_7maximumIfEENS_7complexIsEEjNS_8abs_max_IfsEENS_8identityEEE	GPU-offline,batch_size=2	# 0.00 Gflop/s, 1063.70 GB/s, tuning took 9.641186 seconds at Mon Jul 11 18:28:21 2022
    0.205018	   0.0130641	     98.1605	        1345	  0.00015243	   32x64x16x16x2	N4quda15CopyColorSpinorILi4ELi3ENS_11colorspinor11FloatNOrderIfLi4ELi3ELi4ELb0ELb0EEES3_St5tupleIJRNS_16ColorSpinorFieldERKS5_19QudaFieldLocation_sPfPKfEEEE	GPU-offline,vol=1048576,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=2vol=1048576,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=2,PreserveBasis	# 0.00 Gflop/s, 1320.78 GB/s, tuning took 0.027786 seconds at Mon Jul 11 18:22:59 2022
    0.203904	   0.0129931	     98.1735	        3841	 5.30863e-05	     32x64x16x16	N4quda4blas4CdotIdfEE	GPU-offline,nParity=1,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1	# 948.11 Gflop/s, 1027.12 GB/s, tuning took 0.433094 seconds at Mon Jul 11 18:26:38 2022
    0.202038	   0.0128742	     98.1864	         666	  0.00030336	     32x64x16x16	N4quda4blas11multicaxpy_IdEE	GPU-offline,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,vol=524288,parity=1,precision=8,order=2,Ns=4,Nc=3,TwistFlavor=1,Nxz=4,Nyw=1	# 663.66 Gflop/s, 1327.31 GB/s, tuning took 0.032071 seconds at Mon Jul 11 18:33:54 2022
     0.19626	    0.012506	     98.1989	       74772	 2.62478e-06	     bytes=16384	cudaMemsetAsync	zero,color_spinor_field.cpp,465	# 0.00 Gflop/s, 6.24 GB/s, tuning took 0.000704 seconds at Mon Jul 11 18:33:03 2022
    0.194487	    0.012393	     98.2113	         187	  0.00104004	     64x64x16x16	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s2EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=1048576,parity=2,precision=2,order=2,Ns=4,Nc=72,TwistFlavor=1,comm=0011,computeUV,compute_max,tile_size=3x2x1,dim=1,dir=fwd,nFace=1,GPU-device	# 6968.71 Gflop/s, 4065.08 GB/s, tuning took 2.902515 seconds at Mon Jul 11 18:29:23 2022
    0.192892	   0.0122914	     98.2236	         187	  0.00103151	     64x64x16x16	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s2EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=1048576,parity=2,precision=2,order=2,Ns=4,Nc=72,TwistFlavor=1,comm=0011,computeUV,compute_max,tile_size=3x2x1,dim=0,dir=fwd,nFace=1,GPU-device	# 7026.36 Gflop/s, 4098.71 GB/s, tuning took 2.902947 seconds at Mon Jul 11 18:29:03 2022
    0.192636	   0.0122751	     98.2358	         187	  0.00103014	     64x64x16x16	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s2EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=1048576,parity=2,precision=2,order=2,Ns=4,Nc=72,TwistFlavor=1,comm=0011,computeUV,compute_max,tile_size=3x2x1,dim=1,dir=back,nFace=1,GPU-device	# 7035.67 Gflop/s, 4104.14 GB/s, tuning took 2.911323 seconds at Mon Jul 11 18:30:42 2022
    0.192126	   0.0122425	     98.2481	         187	  0.00102741	     64x64x16x16	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s2EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=1048576,parity=2,precision=2,order=2,Ns=4,Nc=72,TwistFlavor=1,comm=0011,computeUV,compute_max,tile_size=3x2x1,dim=0,dir=back,nFace=1,GPU-device	# 7054.37 Gflop/s, 4115.05 GB/s, tuning took 2.912669 seconds at Mon Jul 11 18:30:22 2022
    0.191744	   0.0122182	     98.2603	         187	  0.00102537	     64x64x16x16	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s2EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=1048576,parity=2,precision=2,order=2,Ns=4,Nc=72,TwistFlavor=1,comm=0011,computeUV,compute_max,tile_size=3x2x1,dim=3,dir=fwd,nFace=1,GPU-device	# 7068.46 Gflop/s, 4123.27 GB/s, tuning took 2.859971 seconds at Mon Jul 11 18:30:03 2022
    0.191297	   0.0121898	     98.2725	         187	  0.00102298	     64x64x16x16	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s2EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=1048576,parity=2,precision=2,order=2,Ns=4,Nc=72,TwistFlavor=1,comm=0011,computeUV,compute_max,tile_size=3x2x1,dim=3,dir=back,nFace=1,GPU-device	# 7084.97 Gflop/s, 4132.90 GB/s, tuning took 2.863660 seconds at Mon Jul 11 18:31:21 2022
    0.190658	    0.012149	     98.2846	         187	  0.00101956	     64x64x16x16	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s2EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=1048576,parity=2,precision=2,order=2,Ns=4,Nc=72,TwistFlavor=1,comm=0011,computeUV,compute_max,tile_size=3x2x1,dim=2,dir=fwd,nFace=1,GPU-device	# 7108.69 Gflop/s, 4146.74 GB/s, tuning took 2.843961 seconds at Mon Jul 11 18:29:43 2022
     0.19021	   0.0121205	     98.2967	         372	 0.000511317	     64x64x16x16	N4quda10CopyCloverINS_6clover11FloatNOrderIfLi72ELi4ELb0ELb1ELb0EEENS2_IdLi72ELi2ELb0ELb1ELb0EEEfdEE	GPU-offline,vol=1048576precision=8Nc=3	# 0.00 Gflop/s, 1378.09 GB/s, tuning took 0.473205 seconds at Mon Jul 11 18:22:53 2022
    0.188806	    0.012031	     98.3088	         187	  0.00100966	     64x64x16x16	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s2EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=1048576,parity=2,precision=2,order=2,Ns=4,Nc=72,TwistFlavor=1,comm=0011,computeUV,compute_max,tile_size=3x2x1,dim=2,dir=back,nFace=1,GPU-device	# 7178.39 Gflop/s, 4187.39 GB/s, tuning took 2.847031 seconds at Mon Jul 11 18:31:02 2022
    0.187293	   0.0119346	     98.3207	         493	 0.000379904	     32x64x16x16	N4quda4blas11multicaxpy_IfEE	GPU-offline,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=8,Nyw=1	# 1059.88 Gflop/s, 1324.85 GB/s, tuning took 0.062015 seconds at Mon Jul 11 18:33:36 2022
    0.184157	   0.0117348	     98.3324	       15376	 1.19769e-05	       16x16x4x4	N4quda4blas4CdotIdfEE	GPU-offline,nParity=2,vol=4096,parity=2,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1	# 131.32 Gflop/s, 262.65 GB/s, tuning took 0.074879 seconds at Mon Jul 11 18:32:46 2022
    0.181403	   0.0115593	      98.344	         374	 0.000485035	     64x64x16x16	N4quda9GhostPackIssL16QudaFieldOrder_s2ELi4ELi72EEE	GPU-offline,vol=1048576,parity=2,precision=2,order=2,Ns=4,Nc=72,TwistFlavor=1,halo_prec=2,comm=0011,topo=1148,order=0123,dest=00001111,nFace=1,spins_per_thread=2,colors_per_thread=2,shmem=0	# 0.00 Gflop/s, 622.62 GB/s, tuning took 0.290923 seconds at Mon Jul 11 18:28:21 2022
    0.178038	   0.0113448	     98.3554	       21576	 8.25165e-06	        8x16x4x4	N4quda4blas11multicaxpy_IfEE	GPU-offline,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=2,Nyw=1	# 190.61 Gflop/s, 381.22 GB/s, tuning took 0.010481 seconds at Mon Jul 11 18:33:23 2022
    0.176576	   0.0112517	     98.3666	         361	 0.000489131	     64x64x16x16	N4quda9CopyGaugeINS_12CopyGaugeArgIddLi10ELb0ENS_5gauge8QDPOrderIdLi10EEENS2_11FloatNOrderIdLi10ELi2ELi10EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEEEEEE	GPU-offline,vol=1048576stride=524288precision=8geometry=4Nc=3,vol=1048576stride=524288precision=8geometry=4Nc=3	# 0.00 Gflop/s, 1372.00 GB/s, tuning took 0.855042 seconds at Mon Jul 11 18:37:58 2022
    0.172212	   0.0109736	     98.3776	         374	 0.000460459	       16x16x4x4	N4quda10CopySpinorIssLi2ELi768ENS_11colorspinor12FieldOrderCBIfLi2ELi768ELi1EL16QudaFieldOrder_s9EssLb0ELb0EEENS2_IfLi2ELi768ELi1ELS3_2EssLb0ELb0EEEEE	GPU-offline,vol=4096,parity=2,precision=2,order=2,Ns=2,Nc=768,TwistFlavor=1	# 0.00 Gflop/s, 109.38 GB/s, tuning took 0.141864 seconds at Mon Jul 11 18:32:47 2022
    0.167979	   0.0107039	     98.3883	        1613	 0.000104141	     32x64x16x16	N4quda4blas11multicaxpy_IfEE	GPU-offline,vol=524288,parity=1,precision=2,order=8,Ns=4,Nc=3,TwistFlavor=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=1	# 483.30 Gflop/s, 1228.40 GB/s, tuning took 0.022652 seconds at Mon Jul 11 18:27:53 2022
    0.166595	   0.0106157	     98.3989	         561	  0.00029696	 bytes=452984832	cudaMemset	cudaGaugeField,cuda_gauge_field.cpp,54	# 0.00 Gflop/s, 1525.41 GB/s, tuning took 0.002422 seconds at Mon Jul 11 18:28:21 2022
    0.165639	   0.0105547	     98.4095	        2503	  6.6176e-05	     32x64x16x16	N4quda13TwistedCloverINS_15WilsonCloverArgIdLi3ELi4EL21QudaReconstructType_s18ELb1EEEEE	policy_kernel=exterior_all,commDim=0011,xpay,dagger,parity=1	# 404.05 Gflop/s, 1235.93 GB/s, tuning took 0.094613 seconds at Mon Jul 11 18:25:51 2022
    0.164911	   0.0105084	       98.42	         623	 0.000264704	     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=6,max_nyw_tile=8	# 1140.86 Gflop/s, 2281.72 GB/s, tuning took 1.757254 seconds at Mon Jul 11 18:33:31 2022
    0.163046	   0.0103896	     98.4303	         275	 0.000592896	     64x64x16x16	N4quda9CopyGaugeINS_12CopyGaugeArgIdsLi18ELb0ENS_5gauge11FloatNOrderIdLi18ELi2ELi18EL20QudaStaggeredPhase_s0ELb1EL19QudaGhostExchange_sn2147483648ELb0EEENS3_IsLi18ELi2ELi18ELS4_0ELb1ELS5_n2147483648ELb0EEEEEEE	GPU-offline,vol=1048576stride=557056precision=2geometry=4Nc=3,vol=1048576stride=557056precision=8geometry=4Nc=3	# 0.00 Gflop/s, 1352.95 GB/s, tuning took 1.044204 seconds at Mon Jul 11 18:25:02 2022
    0.154055	   0.0098166	     98.4402	         504	 0.000305664	     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=7,max_nyw_tile=8	# 1152.64 Gflop/s, 2305.29 GB/s, tuning took 2.106065 seconds at Mon Jul 11 18:33:33 2022
    0.153443	  0.00977761	     98.4499	         455	 0.000337237	     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=8,max_nyw_tile=8	# 1193.98 Gflop/s, 2387.95 GB/s, tuning took 2.461910 seconds at Mon Jul 11 18:33:36 2022
    0.152767	  0.00973458	     98.4597	         669	 0.000228352	     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=5,max_nyw_tile=8	# 1102.06 Gflop/s, 2204.13 GB/s, tuning took 1.441459 seconds at Mon Jul 11 18:33:29 2022
    0.149935	  0.00955409	     98.4692	        1683	  8.9088e-05	       16x16x4x4	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s2EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=1048576,parity=2,precision=2,order=2,Ns=4,Nc=72,TwistFlavor=1,comm=0011,computeConvert,GPU-device	# 2.21 Gflop/s, 1271.17 GB/s, tuning took 0.656490 seconds at Mon Jul 11 18:29:21 2022
    0.149871	  0.00955002	     98.4788	         374	 0.000400725	       16x16x4x4	N4quda9CopyGaugeINS_12CopyGaugeArgIffLi4608ELb1ENS_5gauge10FieldOrderIfLi48ELi1EL21QudaGaugeFieldOrder_s13ELb1EsEENS3_IfLi48ELi1ELS4_2ELb1EsEEEEEE	GPU-offline,vol=4096stride=2048precision=2geometry=1Nc=48,vol=4096stride=2048precision=2geometry=1Nc=48,fine-grained	# 0.00 Gflop/s, 188.40 GB/s, tuning took 1.226159 seconds at Mon Jul 11 18:32:47 2022
    0.142595	  0.00908638	     98.4879	         911	 0.000156526	     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=3,max_nyw_tile=8	# 964.67 Gflop/s, 1929.33 GB/s, tuning took 0.829981 seconds at Mon Jul 11 18:33:25 2022
    0.140684	  0.00896461	     98.4968	         736	 0.000191147	     32x64x16x16	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=524288,parity=1,precision=4,order=4,Ns=4,Nc=3,TwistFlavor=1,Nxz=1,Nyw=4,max_nyw_tile=8	# 1053.26 Gflop/s, 2106.51 GB/s, tuning took 1.132345 seconds at Mon Jul 11 18:33:27 2022
    0.140083	   0.0089263	     98.5058	       11497	 1.21843e-05	        8x16x4x4	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=1,Nyw=1,max_nyw_tile=8	# 64.54 Gflop/s, 129.09 GB/s, tuning took 0.026553 seconds at Mon Jul 11 18:33:04 2022
    0.137535	  0.00876393	     98.5145	        7704	 1.78524e-05	     32x64x16x16	N4quda13TwistedCloverINS_15WilsonCloverArgIfLi3ELi4EL21QudaReconstructType_s18ELb1EEEEE	policy_kernel=exterior_all,commDim=0011,xpay,parity=1	# 1497.77 Gflop/s, 2290.70 GB/s, tuning took 0.046048 seconds at Mon Jul 11 18:33:13 2022
    0.137482	  0.00876057	     98.5233	       10794	 1.27369e-05	        8x16x4x4	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=1,Nyw=2,max_nyw_tile=8	# 123.49 Gflop/s, 246.98 GB/s, tuning took 0.039829 seconds at Mon Jul 11 18:33:04 2022
    0.134935	  0.00859828	     98.5319	         187	 0.000721579	       16x16x4x4	N4quda13CalculateYhatIL19QudaFieldLocation_s2EfNS_5gauge10FieldOrderIfLi48ELi1EL21QudaGaugeFieldOrder_s13ELb1EsEES5_NS3_IfLi48ELi1ELS4_13ELb1EfEELi48ELi4ELi2ELb0ELb1EEE	GPU-offline,vol=4096stride=3072precision=2geometry=8Nc=48,GPU-device,comm=0011,mma	# 39967.97 Gflop/s, 45199.38 GB/s, tuning took 0.005105 seconds at Mon Jul 11 18:31:58 2022
    0.129191	  0.00823224	     98.5401	         748	 0.000172715	       16x16x4x4	N4quda9CopyGaugeINS_12CopyGaugeArgIffLi4608ELb1ENS_5gauge10FieldOrderIfLi48ELi1EL21QudaGaugeFieldOrder_s13ELb1EsEENS3_IfLi48ELi1ELS4_2ELb1EsEEEEEE	GPU-offline,vol=4096stride=3072precision=2geometry=8Nc=48,vol=4096stride=3072precision=2geometry=8Nc=48,fine-grained,ghost	# 0.00 Gflop/s, 819.60 GB/s, tuning took 0.990546 seconds at Mon Jul 11 18:31:58 2022
    0.128859	  0.00821111	     98.5483	        9899	 1.30174e-05	        8x16x4x4	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=1,Nyw=3,max_nyw_tile=8	# 181.24 Gflop/s, 362.48 GB/s, tuning took 0.053116 seconds at Mon Jul 11 18:33:23 2022
    0.123247	  0.00785349	     98.5562	         275	 0.000448171	     64x64x16x16	N4quda10CopyCloverINS_6clover11FloatNOrderIdLi72ELi2ELb0ELb1ELb0EEENS2_IsLi72ELi8ELb0ELb1ELb0EEEdsEE	GPU-offline,vol=1048576precision=2Nc=3	# 0.00 Gflop/s, 1310.22 GB/s, tuning took 0.487807 seconds at Mon Jul 11 18:25:02 2022
    0.121186	  0.00772214	     98.5639	        9034	 1.34144e-05	        8x16x4x4	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,nParity=1,vol=2048,parity=1,precision=4,order=2,Ns=2,Nc=24,TwistFlavor=1,Nxz=1,Nyw=4,max_nyw_tile=8	# 234.50 Gflop/s, 469.01 GB/s, tuning took 0.065942 seconds at Mon Jul 11 18:33:23 2022
    0.120637	   0.0076872	     98.5716	         187	  0.00064512	       16x16x4x4	N4quda9CopyGaugeINS_12CopyGaugeArgIffLi4608ELb1ENS_5gauge10FieldOrderIfLi48ELi1EL21QudaGaugeFieldOrder_s2ELb1EsEENS3_IfLi48ELi1ELS4_13ELb1EsEEEEEE	GPU-offline,vol=4096stride=3072precision=2geometry=8Nc=48,vol=4096stride=3072precision=2geometry=8Nc=48,fine-grained	# 0.00 Gflop/s, 1404.34 GB/s, tuning took 3.491682 seconds at Mon Jul 11 18:32:02 2022
